start_station_id,start_station_name,gbfs_name,gbfs_id
5920.03,94 St & 57 Ave,94 St & 57 Ave,1846086463217404850
5066.03,Fairview Ave & Linden St,Fairview Ave & Linden St,1abd4668-ed6b-4930-8177-17239ae75a9e
4732.08,Carlton Ave & Flushing Ave,Carlton Ave & Flushing Ave,66db3e32-0aca-11e7-82f6-3863bb44ef7c
8571.02,Grand Ave & W Fordham Rd,Grand Ave & W Fordham Rd,4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac
4873.08,Evergreen Ave & Noll St,Evergreen Ave & Noll St,2c2cdc55-52a3-4140-b4d3-8409a98f130f
4425.02,Lewis Ave & Madison St,Lewis Ave & Madison St,66dcc047-0aca-11e7-82f6-3863bb44ef7c
5210.01,Powers St & Olive St,Powers St & Olive St,fc5ee04d-710b-45ba-aae0-303b8e95ea89
4824.03,Stockholm St & Wilson Ave,Stockholm St & Wilson Ave,8c700e85-cfdb-4eef-ba49-53bd69c004ed
6392.02,39 Ave & 54 St,39 Ave & 54 St,7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b
7803.02,E 138 St & Park Ave,E 138 St & Park Ave,f3782e27-c49a-4ee9-b188-0c13cad54688
7918.12,Melrose Ave & E 154 St,Melrose Ave & E 154 St,e0a9ed84-55f9-40f5-90fa-87db17d2f933
4880.11,Madison St & Seneca Ave,Madison St & Seneca Ave,26cae473-0e59-4af7-bad5-bb6fec85c8bc
6905.02,100 St & Humphreys St,100 St & Humphreys St,1835249964093653018
4246.02,MacDonough St & Marcy Ave,MacDonough St & Marcy Ave,7a701539-2c10-4abe-803f-525785ebb7fb
7113.08,East End Ave & E 86 St,East End Ave & E 86 St,66dd4981-0aca-11e7-82f6-3863bb44ef7c
4715.01,Franklin Ave & Myrtle Ave,Franklin Ave & Myrtle Ave,66dbe15d-0aca-11e7-82f6-3863bb44ef7c
8096.03,Anderson Ave & W 164 St,Anderson Ave & W 164 St,203d7b9a-8666-4af1-81c7-f9fc36aa0952
8225.05,Clay Ave & Claremont Pkwy,Clay Ave & Claremont Pkwy,99614ecb-2329-49fa-a13a-fa1ef2bb32d6
8696.05,9 Ave & W 219 St,9 Ave & W 219 St,28a2436d-a52b-4fa4-874c-e096012a926d
8257.03,Crotona Ave & Crotona Park N,Crotona Ave & Crotona Park N,1860187301567054286
7909.07,Westchester Ave & Longwood Ave,Westchester Ave & Longwood Ave,7cd61426-ed98-434e-9235-56ed856fead6
7132.08,27 Ave & 3 St,27 Ave & 3 St,285ad3c2-3ffe-45bb-8765-9c20a69641a6
6729.02,21 St & 36 Ave,21 St & 36 Ave,b94d0241-bce7-44a9-ab1c-ece0740a4134
8249.10,Walton Ave & E 171 St,Walton Ave & E 171 St,d3433b47-99a7-4b21-9fa7-d7052bb5c23b
8664.06,Decatur Ave & Bedford Park Blvd,Decatur Ave & Bedford Park Blvd,6542d952-ca19-410e-9290-ee6b7a6e14cf
7997.08,W 145 St & Amsterdam Ave,W 145 St & Amsterdam Ave,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a
8115.01,Ogden Ave & W 164 St,Ogden Ave & W 164 St,5600446d-a00a-45e6-9dc3-550adfd63e39
3140.09,Bedford Ave & Beverley Rd,Bedford Ave & Beverley Rd,1820420224296772166
8103.05,3 Ave & E 169 St,3 Ave & E 169 St,c80c55c4-d623-42d7-8acf-6bfa68a84ecb
2951.05,55 St & 7 Ave,55 St & 7 Ave,3ac37967-e174-421a-bfeb-d02249fb1266
7220.01,Steinway St & 19 Ave,Steinway St & 19 Ave,f34ea09d-32f9-492c-9124-99059bc0b5dd
6188.04,Corona Ave & 98 St,Corona Ave & 98 St,1849009534951225816
8245.03,Mount Eden Pkwy & Eastburn Ave,Mount Eden Pkwy & Eastburn Ave,1d3a8670-09b3-4127-b750-af5311e565f0
8472.06,Valentine Ave & E 183 St,Valentine Ave & E 183 St,191d5d54-de64-4312-99c7-eee141efa4ef
4380.08,Henry St & Degraw St,Henry St & Degraw St,66ddee56-0aca-11e7-82f6-3863bb44ef7c
8692.04,Sedgwick Ave & W 195 St,Sedgwick Ave & W 195 St,1861680103893703034
3394.03,McDonald Ave & Vanderbilt St,McDonald Ave & Vanderbilt St,989fdf95-cfb9-475c-ba0c-3152fd3a16e0
5093.01,Bedford Ave & S 9 St,Bedford Ave & S 9 St,66dc192f-0aca-11e7-82f6-3863bb44ef7c
4455.10,Congress St & Clinton St,Congress St & Clinton St,a76299eb-73f7-401c-aa8b-edff9ef003bd
6505.01,24 St & 41 Ave,24 St & 41 Ave,3bfc859b-5c5f-43bc-b2e7-b64ed8ea9ede
5575.08,Ave D & E 12 St,Ave D & E 12 St,66db9c2e-0aca-11e7-82f6-3863bb44ef7c
8303.06,Grand Concourse & E 175 St,Grand Concourse & E 175 St,e1886e7a-62b1-4359-9835-8ab5a16371ae
8137.06,3 Ave & E 170 St,3 Ave & E 170 St,8d8a381c-21df-4095-837e-65924d85a06d
7363.03,21 St & 20 Ave,21 St & 20 Ave,1986707977001495180
6825.03,77 St & 24 Ave,77 St & 24 Ave,1828966882896859944
5923.02,51 Ave & 61 St,51 Ave & 61 St,ba33c334-e17d-4478-ae3c-9c2f4dbfbb51
6323.04,84 St & Roosevelt Ave,84 St & Roosevelt Ave,1828967830172187422
3113.10,Stratford Rd & Beverley Rd,Stratford Rd & Beverley Rd,1865017865553426604
7945.07,Walton Ave & E 153 St,Walton Ave & E 153 St,dee5a590-7cda-465e-8351-b0622a5e2ad3
4161.01,Van Sinderen Ave & Truxton St,Van Sinderen Ave & Truxton St,ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16
4751.01,Cedar St & Myrtle Ave,Cedar St & Myrtle Ave,21361381-fd4a-44a4-bfa7-61f075192ce9
4416.10,Madison St & Malcolm X Blvd,Madison St & Malcolm X Blvd,753591ba-36f7-4ded-ab7d-40df9994a05f
6053.01,Corona Ave & 111 St,Corona Ave & 111 St,1851674198082642572
3564.04,30 St & 4 Ave,30 St & 4 Ave,0efa08a3-1c38-48fe-ab37-8c9b72b20126
8546.06,Tiebout Ave & E Fordham Rd,Tiebout Ave & E Fordham Rd,36025f2c-ee4d-4c1a-832d-733cf37f98ef
3318.05,E 34 St & Church Ave,E 34 St & Church Ave,1817432606668538118
8526.03,3 Ave & E 189 St,3 Ave & E 189 St,1869851741257474316
4243.01,Commerce St & Van Brunt St,Commerce St & Van Brunt St,66de47bf-0aca-11e7-82f6-3863bb44ef7c
3256.04,Bedford Ave & Albemarle Rd,Bedford Ave & Albemarle Rd,1817432346178415570
5611.05,63 St & Borden Ave,63 St & Borden Ave,1794852638057746848
7816.14,Brook Ave & E 148 St,Brook Ave & E 148 St,b3a9057e-7ff6-4117-b96e-e71c173cf1e9
7271.01,Shore Blvd & Astoria Park,Shore Blvd & Astoria Park,a381b37a-a928-4834-87ee-da9922cb3b3d
4028.03,3 St & 3 Ave,3 St & 3 Ave,66de25bd-0aca-11e7-82f6-3863bb44ef7c
8715.01,Broadway & W 220 St,Broadway & W 220 St,6bc5598a-9eb8-44d2-adc0-d93b93af1924
8160.03,Sheridan Ave & E 168 St,Sheridan Ave & E 168 St,545a32d3-b74c-4dc2-b82c-a6d185dd4666
3958.02,Sterling Pl & Ralph Ave,Sterling Pl & Ralph Ave,d5d2aebc-158c-43ec-9105-2a779d0245d8
6254.06,Center Blvd & 48 Ave,Center Blvd & 48 Ave,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b
6134.03,Greenpoint Ave & 47 St,Greenpoint Ave & 47 St,a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58
3148.08,E 17 St & Beverley Rd,E 17 St & Beverley Rd,1814906692908349788
3214.04,Tilden Ave & Lott St,Tilden Ave & Lott St,1820420129807491554
5983.04,43 St & 50 Ave,43 St & 50 Ave,bdefa3e3-aa5a-40eb-b7f8-542de55063e9
6092.01,47 Ave & 48 St,47 Ave & 48 St,e5b2a7ce-d867-465b-8446-743e00617068
7039.03,Ditmars Blvd & 43 St,Ditmars Blvd & 43 St,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6
8130.02,E 165 St & Jerome Ave,E 165 St & Jerome Ave,186092d1-a431-45db-8198-d5ba13334d79
3680.04,E New York Ave & Troy Ave,E New York Ave & Troy Ave,2c8b263e-952c-4941-a671-ef0ebb062632
8351.06,E 178 St & Monterey Ave,E 178 St & Monterey Ave,1875413335585534272
6209.05,43 Ave & 47 St,43 Ave & 47 St,a82cc641-0926-4a63-b488-7060ab7dcd74
6020.02,Waldron St & 108 St,Waldron St & 108 St,1849010295160437584
8384.03,W Tremont Ave & Grand Ave,W Tremont Ave & Grand Ave,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40
4625.01,Pulaski St & Throop Ave,Pulaski St & Throop Ave,1945125793810207148
7178.02,23 Ave & 27 St,23 Ave & 27 St,a04bf523-3c76-4fad-88bf-e99037f9b796
6180.05,51 Ave & Alstyne Ave,51 Ave & Alstyne Ave,1856767203049599002
6329.06,47 Ave & 109 St,47 Ave & 109 St,1851674145014649512
4128.08,Pioneer St & Richards St,Pioneer St & Richards St,66de1295-0aca-11e7-82f6-3863bb44ef7c
6014.01,St James Ave & 51 Ave,St James Ave & 51 Ave,1849009244468810224
8734.02,Jerome Ave & Bedford Park Blvd E,Jerome Ave & Bedford Park Blvd E,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4
7935.07,Brook Ave & E 157 St,Brook Ave & E 157 St,6f21be51-6fde-4cde-b1db-b102a5f67300
8252.03,Crotona Pkwy & Elsmere Pl,Crotona Pkwy & Elsmere Pl,1860187692409078310
3460.01,2 Ave & 36 St,2 Ave & 36 St,dd482585-3028-453f-a98d-55019db9b26c
7066.01,20 Ave & 48 St,20 Ave & 48 St,c02864f0-2611-440b-98f4-45fddfd545fe
8048.04,Boston Rd & E 167 St,Boston Rd & E 167 St,0197e9da-ae03-40a7-8270-fe500bfc9e18
8000.02,Concourse Village East & E 158 St,Concourse Village East & E 158 St,78ec2f0d-c309-46d4-8808-7eb1a0674e38
4871.02,71 Ave & Myrtle Ave,71 Ave & Myrtle Ave,8603535e-0d7a-4c5b-ae77-27b9f5770bfa
8407.03,W Tremont Ave & Montgomery Ave,W Tremont Ave & Montgomery Ave,023cf549-bd85-4f9a-abd8-70ba29d7e86b
4366.01,Halsey St & Broadway,Halsey St & Broadway,fd081854-3f37-420a-9785-ea63c09c12ad
6579.03,58 St & 32 Ave,58 St & 32 Ave,6a9b19e3-cd69-4e0c-9b28-1889db936c7c
8229.04,Sheridan Ave & E 172 St,Sheridan Ave & E 172 St,cb4926e6-0a79-4902-80ee-d365fbf42aec
8133.08,Boston Rd & Prospect Ave,Boston Rd & Prospect Ave,6fab98b7-b06a-49d8-a4d1-087ffce0ebcf
3420.01,36 St & 4 Ave,36 St & 4 Ave,33af8810-cda5-4b61-9c38-0235f9d59aaa
8819.05,Naples Terrace & Godwin Terrace,Naples Terrace & Godwin Terrace,1875415144760576328
5540.06,56 Dr & 61 St,56 Dr & 61 St,69717638-5c4a-47a7-bccb-3b42c81eb09f
6994.06,Ditmars Blvd & 79 St,Ditmars Blvd & 79 St,9157a3bc-43fa-4221-8bb8-17273fc09540
8209.01,Morris Ave & E 171 St,Morris Ave & E 171 St,b4b5824b-3c23-44b7-92a3-cec6a54583a0
3504.02,New York Ave & Hawthorne St,New York Ave & Hawthorne St,308e055a-b8aa-447d-8803-8677c88af0ba
7082.14,23 Rd & 31 St,23 Rd & 31 St,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8
6509.07,92 St & 35 Ave,92 St & 35 Ave,1836581534415880440
6110.01,34 St & 48 Ave,34 St & 48 Ave,f523c481-ba41-44ba-96e1-0c431fbea558
7032.06,Hazen St & 20 Ave,Hazen St & 20 Ave,ca7ec509-cefc-4ac6-b729-08999d191051
4743.04,Linden St & Knickerbocker Ave,Linden St & Knickerbocker Ave,807e9f5a-49b6-4b7e-847b-4a60cff330ed
6358.05,48 St & Barnett Ave,48 St & Barnett Ave,d7c12bf1-1ec8-496a-beca-90ba76c53241
8369.08,Hughes Ave & Oak Tree Pl,Hughes Ave & Oak Tree Pl,1860189075388547142
7579.01,Pleasant Ave & E 120 St,Pleasant Ave & E 120 St,20ff5447-eac3-43b7-820f-f6fa3a2e12a8
3266.01,7 Ave & 40 St,7 Ave & 40 St,46a1ff6c-6131-414a-9ef6-65a8db7d305f
8167.02,Wilkins Ave & Crotona Park E,Wilkins Ave & Crotona Park E,068b919c-f649-4091-8e12-ccf37191cad5
4072.02,Bergen St & Buffalo Ave,Bergen St & Buffalo Ave,e9575102-1081-4c30-8d15-ea95913579e2
8772.06,Kingsbridge Terrace & W 230 St,Kingsbridge Terrace & W 230 St,1864605659096685518
6840.02,98 St & 25 Ave,98 St & 25 Ave,1838685618105506490
8831.03,Bailey Ave & W 234 St,Bailey Ave & W 234 St,1861682960046954694
8715.06,W 218 St & Broadway,W 218 St & Broadway,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf
6319.07,45 Ave & 21 St,45 Ave & 21 St,2366d8a4-7a49-42f3-9afe-efd2b200336b
3439.03,Bedford Ave & Clarkson Ave,Bedford Ave & Clarkson Ave,9c147c77-11da-4d0b-8a21-a8042ec8031b
8590.01,W Fordham Rd & Loring Pl N,W Fordham Rd & Loring Pl N,ab40ffde-f331-4194-adab-cb8c60b63f28
4087.01,Van Sinderen Ave & Atlantic Ave,Van Sinderen Ave & Atlantic Ave,fdf21800-6106-4739-b7d5-b379b19e5732
8748.02,E Mosholu Pkwy & E 204 St,E Mosholu Pkwy & E 204 St,5f2766b0-362e-49e5-ab09-05e2c4b6f626
6757.03,73 St & 25 Ave,73 St & 25 Ave,1828966747840428256
4228.06,Chauncey St & Malcolm X Blvd,Chauncey St & Malcolm X Blvd,17aba164-9d41-4336-9767-2218b8994ded
7657.03,St Ann's Ave & Bruckner Blvd,St Ann's Ave & Bruckner Blvd,cb9840a3-4ae2-420d-865c-9ac45e2f5485
4591.04,Central Ave & Weirfield St,Central Ave & Weirfield St,720c0d64-7828-4dba-bff9-4d99f4e3a9fc
6981.16,37 St & 24 Ave,37 St & 24 Ave,0630217a-3913-47d9-9540-cf85688296a5
8226.06,Broadway & W 168 St,Broadway & W 168 St,9e014047-d675-418b-a03c-84d974a25134
8430.03,Arthur Ave & E 183 St,Arthur Ave & E 183 St,1862008701134683118
6806.06,35 Ave & 10 St,35 Ave & 10 St,43f3d3c7-46b0-4812-879d-15afe8804c5f
8104.10,Amsterdam Ave & W 156 St,Amsterdam Ave & W 156 St,26217b73-7bb5-46e6-8094-1db05becd617
4031.05,St Marks Ave & Ralph Ave,St Marks Ave & Ralph Ave,03872f6b-a522-4c41-a4f2-5d0c41779e7b
3220.01,58 St & Pier 4,58 St & Pier 4,711ccb32-e1bc-4577-ac7b-50592cc9b8a0
6258.03,72 St & 41 Ave,72 St & 41 Ave,7f4753d7-8d58-48bd-a881-de5bff08b27d
6174.03,79 St & Woodside Ave,79 St & Woodside Ave,1869754328201607270
8013.07,St Nicholas Ave & W 150 St,St Nicholas Ave & W 150 St,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7
6119.01,49 Ave & 27 St,49 Ave & 27 St,1880644160834607498
6709.05,31 Ave & 86 St,31 Ave & 86 St,1828968611856235508
7032.02,76 St & 21 Ave,76 St & 21 Ave,98af0e1d-ea33-4c6e-95fe-97846e81081e
8711.02,W 225 St & Exterior St,W 225 St & Exterior St,5cb3a92d-f284-477c-bf63-ea72d24e8a7d
8145.03,Gerard Ave & McClellan St,Gerard Ave & McClellan St,9c2a741d-7f3e-4aa1-b58b-db5c3e6bcb20
4993.13,Old Slip & South St,Old Slip & South St,ff2869f0-4381-4cf3-863e-a0d776ec53b4
7719.13,Southern Blvd & E 142 St,Southern Blvd & E 142 St,4d674595-187c-417c-a691-676c4446c9fc
8004.03,Westchester Ave & Southern Blvd,Westchester Ave & Southern Blvd,c0c6a931-c1d3-4202-a433-c4127a4cd846
8707.04,Strong St & University Ave,Strong St & University Ave,1869753812884512816
8085.09,St Nicholas Ave & W 157 St,St Nicholas Ave & W 157 St,058ee86d-ce2a-4597-99f7-f78f082b33e3
3576.1,Rutland Rd & Brooklyn Ave,Rutland Rd & Brooklyn Ave,ea9a19a6-acea-4286-a723-b5481c90a3c0
8288.11,E 179 St & Southern Blvd,E 179 St & Southern Blvd,1931758629658304788
8615.01,Bainbridge Ave & E 196 St,Bainbridge Ave & E 196 St,f4f9a09c-010c-430c-a766-3390c44b4962
3671.01,E New York Ave & Utica Ave,E New York Ave & Utica Ave,2053867202510006310
6441.02,Broadway & W 37 St,Broadway & W 37 St,66dbcb2f-0aca-11e7-82f6-3863bb44ef7c
5053.01,Lee Ave & Taylor St,Lee Ave & Taylor St,1871698223344654662
3278.07,Brooklyn Ave & Snyder Ave,Brooklyn Ave & Snyder Ave,1815968026870435892
3523.06,29 St & 5 Ave,29 St & 5 Ave,d6834194-029d-4e2d-83b0-ee78ab5acda2
8432.11,Amsterdam Ave & W 189 St,Amsterdam Ave & W 189 St,e35494b4-5811-4d2a-87de-4430e56bce2d
8879.03,Broadway & W 238 St,Broadway & W 238 St,1861682444178541220
6780.06,87 St & 30 Ave,87 St & 30 Ave,1828968691399885056
8575.02,Cedar Ave & W Fordham Rd,Cedar Ave & W Fordham Rd,1a083890-e22b-4f81-8d98-567784034916
3356.05,44 St & 2 Ave,44 St & 2 Ave,324e93c8-4f3d-4a5f-becd-00e6f49fe4dd
8485.01,E 188 St & Hughes Ave,E 188 St & Hughes Ave,1860189650739626488
4862.04,Myrtle Ave & 65 St,Myrtle Ave & 65 St,2ebbe93b-a013-464a-b4a5-0eba96f89676
3188.04,Rugby Rd & Albemarle Rd,Rugby Rd & Albemarle Rd,1815967313905864892
8254.01,W 170 St & University Ave,W 170 St & University Ave,7380e377-936d-47d7-8abe-0f666d47465e
6929.01,23 St & 31 Ave,23 St & 31 Ave,96cf4c1a-db2c-4d4b-af34-c31281b5904b
8218.04,Ogden Ave & Merriam Ave,Ogden Ave & Merriam Ave,595cf79f-7783-4373-b3d5-775bcf76033b
7755.03,St Ann's Ave & E 144 St,St Ann's Ave & E 144 St,f47e1ce9-ff3f-49e9-9a2f-aa5be45d70da
4301.04,Macon St & Patchen Ave,Macon St & Patchen Ave,01b7973e-c92e-4fbe-890e-2c24de33ce0e
7769.06,5 Ave & E 135 St,5 Ave & E 135 St,023127f2-a6e0-4fae-ba34-178acccb993e
3463.01,Clarkson Ave & E 37 St,Clarkson Ave & E 37 St,1814900898997467540
5280.03,Fresh Pond Rd & Eliot Ave,Fresh Pond Rd & Eliot Ave,1879859065051787718
7712.04,Alexander Ave & E 134 St,Alexander Ave & E 134 St,9635affa-8b18-42d5-84c4-7f67ad5ef9d0
6242.10,51 St & 43 Ave,51 St & 43 Ave,785b3e6b-dab5-4d25-afab-e2a1ef918669
6554.05,34 Ave & 48 St,34 Ave & 48 St,5a6218aa-c5b7-4436-93c1-dee7cb5322d9
4962.09,Pearl St & Whitehall St,Pearl St & Whitehall St,1954806962718223342
6603.06,32 Ave & 77 St,32 Ave & 77 St,1838618090943186984
7807.04,Beck St & Leggett Ave,Beck St & Leggett Ave,c0a3b8fe-ba64-4cbb-b010-f760998d6c3a
3230.01,Caton Ave & E 10 St,Caton Ave & E 10 St,e85c3165-ad0a-44a3-9683-d8cf7575f465
7777.02,E 144 St & Brook Ave,E 144 St & Brook Ave,98ebf9c6-1d94-4e21-9007-c623875fdb5e
8756.03,Claflin Ave & Reservoir Ave,Claflin Ave & Reservoir Ave,1871972060496771504
6741.03,91 St & 31 Ave,91 St & 31 Ave,1828968994833044184
4830.02,61 St & 60 Ln,61 St & 60 Ln,d34f2271-10ee-40c3-a93a-09df58860512
8044.09,Intervale Ave & Kelly St,Intervale Ave & Kelly St,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5
6869.10,Gillmore St & 27 Ave,Gillmore St & 27 Ave,1841926579628419438
6183.03,Woodside Ave & 69 St,Woodside Ave & 69 St,0f9423bd-98dd-4919-b6e3-28880ff7ecca
8703.05,Grand Concourse & E 199 St,Grand Concourse & E 199 St,c3062f44-c5b9-4650-a4ec-cc66cbf5b944
7152.10,24 Ave & 26 St,24 Ave & 26 St,387e2863-83ad-4589-8004-794a7b624801
5074.08,Woodward Ave & Harman St,Woodward Ave & Harman St,55a4dc76-d839-4e06-9bf4-2f343391343c
5129.01,Palmetto St & Traffic Ave,Palmetto St & Traffic Ave,15e1568b-f502-47a2-9d3d-b5aaa1edc239
8077.07,Gerard Ave & E 164 St,Gerard Ave & E 164 St,a4bb6fac-b795-4aa7-a266-613419019290
5115.01,Onderdonk Ave & Dekalb Ave,Onderdonk Ave & Dekalb Ave,be8e6f1c-e8b5-40bd-896d-423052ba3bbc
4148.07,Pacific St & Classon Ave,Pacific St & Classon Ave,292ad4f3-9fb0-44ec-9e61-613c711f73c1
4422.05,Columbia St & Kane St,Columbia St & Kane St,66ddeca9-0aca-11e7-82f6-3863bb44ef7c
8786.01,Giles Pl & Fort Independence St,Giles Pl & Fort Independence St,1862787990429630662
8100.01,Frederick Douglass Blvd & Harlem River Dr,Frederick Douglass Blvd & Harlem River Dr,ce95fbdd-b7d2-46fc-910d-5c170e4b7610
7913.15,Cauldwell Ave & E 158 St,Cauldwell Ave & E 158 St,19b61564-7629-41b4-80c8-1756135a5442
8272.08,E 176 St & Clinton Ave,E 176 St & Clinton Ave,1860187430946456420
6319.04,11 St & 44 Rd,11 St & 44 Rd,1882735457106787122
4154.02,Pacific St & Utica Ave,Pacific St & Utica Ave,d2b23c87-b7c3-48c2-a634-db4b76ecbcf7
6365.10,79 St & 37 Ave,79 St & 37 Ave,1836581441921155232
6656.05,21 St & 38 Ave,21 St & 38 Ave,49d2cd03-f508-483f-a7c9-7fd450e5e6db
4220.02,Ralph Ave & Fulton St,Ralph Ave & Fulton St,e24cb64d-10c2-48db-9440-59e63c0f1c95
6151.03,47 Ave & 31 St,47 Ave & 31 St,66dd8bd9-0aca-11e7-82f6-3863bb44ef7c
6524.01,114 St & 39 Ave,114 St & 39 Ave,1838071090619298218
3428.02,42 St & 1 Ave,42 St & 1 Ave,5864d88d-a0fd-40ad-beee-896118d9360d
6515.01,Mets Plaza at Citi Field,Mets Plaza at Citi Field,1913990214925537808
7202.07,31 St & 21 Ave,31 St & 21 Ave,7a8bf573-275f-41d5-ad8b-1ff9ee7c2dce
8336.02,Wadsworth Ave & W 179 St,Wadsworth Ave & W 179 St,774c5443-d463-42b3-bfc5-b0ab3c56fe35
8532.03,Margaret Corbin Plz & Ft Washington Ave,Margaret Corbin Plz & Ft Washington Ave,dc34ba4c-d8e5-4674-a02e-210c950c05c1
3782.03,Carroll St & Utica Ave,Carroll St & Utica Ave,922763d6-d73c-4678-8bcd-f42ee3a236db
5308.04_,Metropolitan Ave & Bedford Ave ,Metropolitan Ave & Bedford Ave,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c
3544.02,Winthrop St & Nostrand Ave,Winthrop St & Nostrand Ave,39112ced-337f-4b71-9df6-291cd4265cc9
6146.01,99 St & 50 Ave,99 St & 50 Ave,1848242058183072050
3966.03,Park Pl & Utica Ave,Park Pl & Utica Ave,68827e5f-ed28-45de-99bf-66093a8c504f
4798.02,Forest Ave & Summerfield St,Forest Ave & Summerfield St,9d23b0e9-a478-407c-a0e0-0aff1b0398fc
3376.04,Parkside Ave & Parade Pl,Parkside Ave & Parade Pl,1817803079955479336
4985.09,60 Pl & 67 Ave,60 Pl & 67 Ave,968d40e0-2a5b-4f6c-a161-fad1631b609b
3625.04,Bedford Ave & Maple St,Bedford Ave & Maple St,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a
3742.11,Carroll St & Rochester Ave,Carroll St & Rochester Ave,b16e9f3f-9b07-486f-a1ca-c76030f5ea64
6346.07,Warren St & Roosevelt Ave,Warren St & Roosevelt Ave,1891277309535701686
8639.01,W 192 St & University Ave,W 192 St & University Ave,bdc116cd-4d63-4693-846c-ec5073314007
7256.01,20 Ave & 31 St,20 Ave & 31 St,d2024260-cc58-451b-9417-3a695f8a1b34
6709.01,31 Ave & 84 St,31 Ave & 84 St,1851947582840610924
8205.05,3 Ave & E 172 St,3 Ave & E 172 St,18267c09-1916-48d8-951c-caf88c89edd1
3696.05,Rogers Ave & Sterling St,Rogers Ave & Sterling St,6dec8948-44c7-4085-9682-446a891feb42
7901.04,Morris Ave & E 153 St,Morris Ave & E 153 St,581bc4fe-cf14-4767-8377-6fa156ff8a29
8707.01,Goulden Ave & W 197 St,Goulden Ave & W 197 St,5eac53d0-5510-441a-9dbb-76bd38acf4ef
6438.05,11 St & 43 Ave,11 St & 43 Ave,2018303498843153278
4196.01,Lewis Ave & Fulton St,Lewis Ave & Fulton St,1789e458-c466-4d77-aba6-365f5c3823ed
4762.04,Clinton Ave & Flushing Ave,Clinton Ave & Flushing Ave,66dba303-0aca-11e7-82f6-3863bb44ef7c
8849.03,Broadway & W 234 St,Broadway & W 234 St,1862788101231526152
4697.01,Throop Ave & Myrtle Ave,Throop Ave & Myrtle Ave,66dcc920-0aca-11e7-82f6-3863bb44ef7c
4837.03,Centre St & Seneca Ave,Centre St & Seneca Ave,a7c09fde-76e8-4a56-b61d-8ca940432efd
3850.03,3 Ave & 14 St,3 Ave & 14 St,66de07ec-0aca-11e7-82f6-3863bb44ef7c
4933.04,Marcy Ave & Rutledge St,Marcy Ave & Rutledge St,1908785111291682996
4663.02,Knickerbocker Ave & Hancock St,Knickerbocker Ave & Hancock St,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24
4634.02,Willoughby Ave & Walworth St,Willoughby Ave & Walworth St,66dbe250-0aca-11e7-82f6-3863bb44ef7c
4086.06,Henry St & W 9 St,Henry St & W 9 St,66de48f9-0aca-11e7-82f6-3863bb44ef7c
3408.05,Ocean Ave & Crooke Ave,Ocean Ave & Crooke Ave,1831178352265562334
3822.08,Schenectady Ave & President St,Schenectady Ave & President St,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606
3925.03,Sterling Pl & Rochester Ave,Sterling Pl & Rochester Ave,398ebef6-dcc2-4305-b1d2-47efafdaa85c
8500.01,Grand Ave & W 181 St,Grand Ave & W 181 St,6db97fde-68ae-4d2b-b121-b7c17838bbe7
3243.02,47 St & 3 Ave,47 St & 3 Ave,1dba415a-2c46-419e-838d-7e068b8d7d6f
6080.07,90 St & 51 Ave,90 St & 51 Ave,1846086027713733188
4850.04,Tompkins Ave & Hopkins St,Tompkins Ave & Hopkins St,66dcccfe-0aca-11e7-82f6-3863bb44ef7c
5878.02,60 Ave & Junction Blvd,60 Ave & Junction Blvd,1877920686883352866
7976.08,Edgecombe Ave & W 145 St,Edgecombe Ave & W 145 St,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2
4727.06,Summerfield St & Cypress Ave,Summerfield St & Cypress Ave,533f25a0-514f-456f-9d87-5fdcb4ee42f4
3981.10,Dwight St & Van Dyke St,Dwight St & Van Dyke St,66de103b-0aca-11e7-82f6-3863bb44ef7c
8327.15,Featherbed Ln & Nelson Ave,Featherbed Ln & Nelson Ave,8a24490d-d5c5-4bac-9e36-56967834fc10
8016.07,Park Ave & E 162 St,Park Ave & E 162 St,38af3d1a-9916-46cf-b22e-86fc8648bf30
8643.01,Bailey Ave & Sedgwick Ave,Bailey Ave & Sedgwick Ave,754ac5df-f2b5-4636-8c58-ed84ea262bde
6660.07,96 St & Northern Blvd,96 St & Northern Blvd,1835246658344669972
8472.08,Webster Ave & Ford St,Webster Ave & Ford St,765ee572-6c7a-4ed3-a2d4-f1496ea53996
2733.03,67 St & Erik Pl,67 St & Erik Pl,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a
